1_1_array_0;1_1_array_1;1_1_array_2;
65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000
65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000
65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000
65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000
65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000
65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000
65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000
65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000
65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000
65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000;65000
65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002
65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002
65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002
65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002
65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002
65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002
65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002
65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002
65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002
65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002;65002
65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004
65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004
65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004
65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004
65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004
65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004
65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004
65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004
65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004
65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004;65004
